127.0.0.1 - - [10/Jan/2022:23:29:37 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:29:58 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:22 +0530] "GET /proj4/ctl/MarksheetCtl?id=11 HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:28 +0530] "POST /proj4/ctl/MarksheetCtl HTTP/1.1" 200 6601
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:28 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:30 +0530] "POST /proj4/ctl/MarksheetCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:30 +0530] "GET /proj4/ctl/MarksheetListCtl HTTP/1.1" 200 10168
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:45 +0530] "GET /proj4/ctl/MarksheetMeritListCtl HTTP/1.1" 200 7197
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:30:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:04 +0530] "GET /proj4/ctl/MyProfileCtl HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:06 +0530] "GET /proj4/ctl/ChangePasswordCtl HTTP/1.1" 200 5306
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:06 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:09 +0530] "GET /proj4/ctl/MyProfileCtl HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:10 +0530] "GET /proj4/WelcomeCtl HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:31:10 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:53:42 +0530] "GET /proj4/LoginCtl?operation=logout HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:53:42 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:53:46 +0530] "POST /proj4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:53:46 +0530] "GET /proj4/WelcomeCtl HTTP/1.1" 200 3843
0:0:0:0:0:0:0:1 - - [10/Jan/2022:23:53:46 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1107
